url,shared_count
https://www.gofundme.com/46qhxw-help-me-stay-in-school?pc=tw_dn_cpgnsharemore_r&rcid=r01-151674655928-3dd47e8b720b4885,21
https://www.gofundme.com/remagen-family,21
http://gofundme.com/zkhr5k,21
"https://www.gofundme.com/jonasquierecaminar?pc=tw_dn_cpgntopnavlarge_r&rcid=r01-1561042961,53-c47d00a336ac4ebc",21
https://www.gofundme.com/find-mollie,21
http://www.gofundme.com/j1bcfs?pc=14_tw_2,21
https://www.gofundme.com/we-the-people-will-fund-maga&rcid=r01-154569031332-8ba3aeab52d64af4&pc=ot_co_campmgmt_w,21
http://www.gofundme.com/movingLilyMountains,21
http://www.gofundme.com/home-for-pastors,21
https://www.gofundme.com/yeager-file,21
https://www.gofundme.com/TheTrumpWall?pc=tw_dn_cpgntopnavlarge_r&rcid=r01-154700057132-c305c4f5b73a42f2,20
https://www.gofundme.com/TheTrumpWall?pc=tw_dn_cpgnsharemore_r&rcid=r01-154713097403-b8ff5b48fdb84bbf,20
https://www.gofundme.com/tom-kovach-fights-corruption,20
https://www.gofundme.com/6yrd2t4,20
https://www.gofundme.com/help-david-daleiden-fight-195000-video-fine,20
http://gofundme.com/2awmdhgc,20
https://www.gofundme.com/1mr1et2m5c?sharetype=teams&member=2212368&rcid=r01-155749898902-0a44d559dd9f4bfb&pc=tw_co_campmgmt_m,20
https://www.gofundme.com/raa-stands-against-antisemitism,20
https://www.gofundme.com/sgt-derrick-miller-fund,20
https://www.gofundme.com/TheTrumpWall?pc=&rcid=r01-154534462261-77bc7798bf6b4d21,20
https://www.gofundme.com/BuildTheWall-ProtectUSA?pc=ot_co_dashboard_a&rcid=7f790ac36b0c4b7bbb809a6e07585c99,19
https://www.gofundme.com/f/support-the-walking-senators,19
https://www.gofundme.com/2saevk-saving-my-parents-home,19
https://www.gofundme.com/billboards-amp-advertising-for-trump-2020,19
https://www.gofundme.com/children-of-god-that-trump-has-put-on-cages,19
https://www.gofundme.com/bvcxb-care-for-cats?pc=tw_co_share_w&rcid=r01-153651732528-70dbfc4ec4634634,19
